dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_lr,params_batch_size,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_fixed_params
44027.0,r1_08_BPV,4.0,20.0,153.7283935546875,2022-11-09 09:40:41.536833,2022-11-09 09:41:40.580245,0 days 00:00:59.043412,485.0,2.0,0.0001475701178272,2048.0,PRUNED,153.7283935546875,,,
44027.0,r1_08_BPV,4.0,21.0,0.622307538986206,2022-11-09 09:41:40.580560,2022-11-09 09:44:14.710461,0 days 00:02:34.129901,38.0,2.0,0.0489896468258259,8124.0,PRUNED,0.622307538986206,,,
44027.0,r1_08_BPV,4.0,22.0,0.0051639876328408,2022-11-09 09:44:14.710807,2022-11-09 09:53:14.724138,0 days 00:09:00.013331,610.0,6.0,1.697676052856504e-05,512.0,PRUNED,0.038941640406847,0.0051639876328408,,
44027.0,r1_08_BPV,4.0,23.0,30.15746688842773,2022-11-09 09:53:14.724463,2022-11-09 09:55:40.352629,0 days 00:02:25.628166,782.0,3.0,1.1736322379455427e-05,1024.0,PRUNED,30.15746688842773,,,
44027.0,r1_08_BPV,4.0,24.0,0.3358063697814941,2022-11-09 09:55:40.352971,2022-11-09 09:58:18.057370,0 days 00:02:37.704399,515.0,4.0,0.0114465948502493,8124.0,COMPLETE,3.0841801166534424,,,
44027.0,r1_08_BPV,4.0,25.0,0.0347151383757591,2022-11-09 09:58:18.058023,2022-11-09 10:00:45.510677,0 days 00:02:27.452654,983.0,5.0,0.0003420003173308,512.0,COMPLETE,,,,
44027.0,r1_08_BPV,4.0,26.0,5.683346271514893,2022-11-09 10:00:45.511307,2022-11-09 10:01:49.059900,0 days 00:01:03.548593,838.0,3.0,0.0456088023429337,8124.0,PRUNED,5.683346271514893,,,
44027.0,r1_08_BPV,4.0,27.0,0.0004192412598058,2022-11-09 10:01:49.060252,2022-11-09 10:17:30.163307,0 days 00:15:41.103055,1022.0,5.0,0.0001006871507189,512.0,COMPLETE,0.0031930638942867,0.001518911216408,,
44027.0,r1_08_BPV,4.0,28.0,0.0007794852135702,2022-11-09 10:17:30.163952,2022-11-09 10:25:31.546956,0 days 00:08:01.383004,1022.0,5.0,0.0002751279250723,512.0,COMPLETE,0.0087988236919045,,,
44027.0,r1_08_BPV,4.0,29.0,0.0003291681932751,2022-11-09 10:25:31.547560,2022-11-09 10:45:13.324244,0 days 00:19:41.776684,695.0,5.0,6.569457611467608e-05,512.0,COMPLETE,0.0065497071482241,0.001003093435429,,
44027.0,r1_08_BPV,4.0,30.0,0.0519990846514701,2022-11-09 10:45:13.324871,2022-11-09 10:48:16.523373,0 days 00:03:03.198502,595.0,5.0,1.9663376864305165e-05,512.0,PRUNED,5.45247745513916,0.0519990846514701,,
44027.0,r1_08_BPV,4.0,31.0,7.856598854064941,2022-11-09 10:48:16.523723,2022-11-09 10:49:18.547526,0 days 00:01:02.023803,332.0,6.0,0.0031939533017245,8124.0,PRUNED,7.856598854064941,,,
44027.0,r1_08_BPV,4.0,32.0,0.5706505179405212,2022-11-09 10:49:18.547934,2022-11-09 10:51:49.836248,0 days 00:02:31.288314,23.0,2.0,0.000679974917224,512.0,PRUNED,5.217557430267334,0.5706505179405212,,
44027.0,r1_08_BPV,4.0,33.0,3.5287134647369385,2022-11-09 10:51:49.836584,2022-11-09 10:54:24.218153,0 days 00:02:34.381569,338.0,5.0,0.0956246216348747,1024.0,PRUNED,1.593760967254639,3.5287134647369385,,
44027.0,r1_08_BPV,4.0,34.0,0.0058739269152283,2022-11-09 10:54:24.218518,2022-11-09 10:57:08.588479,0 days 00:02:44.369961,289.0,3.0,0.0013139176072905,512.0,PRUNED,0.012285191565752,0.0058739269152283,,
44027.0,r1_08_BPV,4.0,35.0,2.169963121414185,2022-11-09 10:57:08.588819,2022-11-09 10:59:28.472832,0 days 00:02:19.884013,464.0,5.0,0.010035075515239,4096.0,COMPLETE,2.169963121414185,,,
44027.0,r1_08_BPV,4.0,36.0,0.0342697724699974,2022-11-09 10:59:28.473487,2022-11-09 11:01:58.173790,0 days 00:02:29.700303,136.0,4.0,0.0004673618148737,1024.0,PRUNED,1.087014079093933,0.0342697724699974,,
44027.0,r1_08_BPV,4.0,37.0,2.9433493614196777,2022-11-09 11:01:58.174170,2022-11-09 11:02:59.556522,0 days 00:01:01.382352,698.0,3.0,0.0083312926154729,4096.0,PRUNED,2.9433493614196777,,,
44027.0,r1_08_BPV,4.0,38.0,0.8005760312080383,2022-11-09 11:02:59.556860,2022-11-09 11:06:01.591048,0 days 00:03:02.034188,221.0,5.0,0.0027480348734424,512.0,PRUNED,0.6617946624755859,0.8005760312080383,,
44027.0,r1_08_BPV,4.0,39.0,0.051909152418375,2022-11-09 11:06:01.591358,2022-11-09 11:08:57.239400,0 days 00:02:55.648042,996.0,4.0,0.0218728242165947,512.0,PRUNED,0.3654988706111908,0.051909152418375,,
44027.0,r1_08_BPV,4.0,40.0,0.0031182768288999,2022-11-09 11:08:57.239771,2022-11-09 11:14:24.906987,0 days 00:05:27.667216,380.0,6.0,0.0004678806650565,512.0,COMPLETE,,,,
44027.0,r1_08_BPV,4.0,41.0,3.305614471435547,2022-11-09 11:14:24.907707,2022-11-09 11:15:22.942352,0 days 00:00:58.034645,424.0,3.0,0.0003183425951231,1024.0,PRUNED,3.305614471435547,,,
44027.0,r1_08_BPV,4.0,42.0,7.471879005432129,2022-11-09 11:15:22.942674,2022-11-09 11:16:24.659655,0 days 00:01:01.716981,575.0,5.0,0.0031556020298686,2048.0,PRUNED,7.471879005432129,,,
44027.0,r1_08_BPV,4.0,43.0,0.0992155447602272,2022-11-09 11:16:24.659966,2022-11-09 11:46:26.473328,0 days 00:30:01.813362,678.0,2.0,3.3991875156376675e-05,2048.0,COMPLETE,0.2745559811592102,,,
44027.0,r1_08_BPV,4.0,44.0,8.246530532836914,2022-11-09 11:46:26.473908,2022-11-09 11:47:27.909300,0 days 00:01:01.435392,25.0,4.0,0.0015159930401456,4096.0,PRUNED,8.246530532836914,,,
44027.0,r1_08_BPV,4.0,45.0,0.0359742529690265,2022-11-09 11:47:27.909632,2022-11-09 11:50:13.215916,0 days 00:02:45.306284,469.0,5.0,0.0007787431459227,512.0,COMPLETE,,,,
44027.0,r1_08_BPV,4.0,46.0,0.0018736612983047,2022-11-09 11:50:13.216603,2022-11-09 11:58:21.391157,0 days 00:08:08.174554,701.0,4.0,4.936951254233041e-05,512.0,PRUNED,0.0157696325331926,0.0018736612983047,,
44027.0,r1_08_BPV,4.0,47.0,4.01054573059082,2022-11-09 11:58:21.391530,2022-11-09 11:59:22.960863,0 days 00:01:01.569333,433.0,5.0,0.0098529801232434,4096.0,PRUNED,4.01054573059082,,,
44027.0,r1_08_BPV,4.0,48.0,5.349885940551758,2022-11-09 11:59:22.961207,2022-11-09 12:00:23.936060,0 days 00:01:00.974853,517.0,4.0,0.0207177391636345,4096.0,PRUNED,5.349885940551758,,,
44027.0,r1_08_BPV,4.0,49.0,1.695939064025879,2022-11-09 12:00:23.936400,2022-11-09 12:02:43.346520,0 days 00:02:19.410120,400.0,6.0,0.0046999675506558,4096.0,COMPLETE,1.695939064025879,,,
44027.0,r1_08_BPV,4.0,50.0,6.552974700927734,2022-11-09 12:02:43.347176,2022-11-09 12:03:45.538894,0 days 00:01:02.191718,233.0,6.0,0.0040784442000437,8124.0,PRUNED,6.552974700927734,,,
44027.0,r1_08_BPV,4.0,51.0,3.543994903564453,2022-11-09 12:03:45.539252,2022-11-09 12:04:54.812773,0 days 00:01:09.273521,336.0,4.0,0.0253564486627107,512.0,PRUNED,3.543994903564453,,,
44027.0,r1_08_BPV,4.0,52.0,0.3588208556175232,2022-11-09 12:04:54.813106,2022-11-09 12:07:30.979428,0 days 00:02:36.166322,386.0,6.0,0.0011635199677157,4096.0,PRUNED,1.2154676914215088,0.3588208556175232,,
44027.0,r1_08_BPV,4.0,53.0,0.0006944290362298,2022-11-09 12:07:30.979779,2022-11-09 12:30:40.156896,0 days 00:23:09.177117,398.0,5.0,0.0001328790215404,1024.0,COMPLETE,0.0043480428867042,0.0007374657434411,,
44027.0,r1_08_BPV,4.0,54.0,0.0026922631077468,2022-11-09 12:30:40.157552,2022-11-09 12:37:03.788163,0 days 00:06:23.630611,500.0,6.0,0.0003620783521583,512.0,COMPLETE,0.008124966174364,,,
44027.0,r1_08_BPV,4.0,55.0,0.1127784997224807,2022-11-09 12:37:03.788886,2022-11-09 12:39:12.673987,0 days 00:02:08.885101,682.0,5.0,0.000872302187194,512.0,COMPLETE,,,,
44027.0,r1_08_BPV,4.0,56.0,0.0407187230885028,2022-11-09 12:39:12.674665,2022-11-09 12:42:07.794763,0 days 00:02:55.120098,445.0,4.0,4.454618859189328e-05,512.0,PRUNED,0.0407187230885028,,,
44027.0,r1_08_BPV,4.0,57.0,22.25470352172852,2022-11-09 12:42:07.795169,2022-11-09 12:44:49.196314,0 days 00:02:41.401145,768.0,4.0,9.572893414745678e-05,8124.0,PRUNED,22.25470352172852,,,
44027.0,r1_08_BPV,4.0,58.0,0.0088048642501235,2022-11-09 12:44:49.196686,2022-11-09 12:55:07.311737,0 days 00:10:18.115051,124.0,5.0,0.0002134722910973,512.0,COMPLETE,0.0969997644424438,0.0207301843911409,0.0095386877655982,
44027.0,r1_08_BPV,4.0,59.0,0.005626184400171,2022-11-09 12:55:07.312421,2022-11-09 13:03:20.103571,0 days 00:08:12.791150,115.0,5.0,0.000221551082658,512.0,COMPLETE,0.1177588030695915,0.0139110796153545,,
44027.0,r1_08_BPV,5.0,0.0,0.005391894374042749,2022-11-09 13:46:29.242158,2022-11-09 13:51:23.964820,0 days 00:04:54.722662,200.0,4.0,0.001,512.0,COMPLETE,0.025573505088686943,0.008150659501552582,,"{'n_max': 200, 'n_layers': 4, 'lr': 0.001, 'batch_size': 512}"
44027.0,r1_08_BPV,5.0,1.0,1.1758078336715698,2022-11-09 13:51:23.965399,2022-11-09 13:52:26.707529,0 days 00:01:02.742130,719.0,5.0,0.00014785763732685122,2048.0,PRUNED,1.1758078336715698,,,
44027.0,r1_08_BPV,5.0,2.0,0.05278662219643593,2022-11-09 13:52:26.707839,2022-11-09 14:22:39.252417,0 days 00:30:12.544578,424.0,2.0,0.00014082782682290135,4096.0,COMPLETE,130.44390869140625,10.523483276367188,1.1350882053375244,
44027.0,r1_08_BPV,5.0,3.0,0.004509113263338804,2022-11-09 14:22:39.252898,2022-11-09 14:29:14.343691,0 days 00:06:35.090793,180.0,3.0,0.0005215106122352703,512.0,COMPLETE,0.007481059059500694,,,
44027.0,r1_08_BPV,5.0,4.0,10.345357894897461,2022-11-09 14:29:14.344249,2022-11-09 14:30:13.230370,0 days 00:00:58.886121,580.0,2.0,0.0005202887684938028,2048.0,PRUNED,10.345357894897461,,,
44027.0,r1_08_BPV,5.0,5.0,0.7779331803321838,2022-11-09 14:30:13.230681,2022-11-09 14:32:53.885248,0 days 00:02:40.654567,855.0,5.0,0.027262399119918426,2048.0,COMPLETE,,,,
44027.0,r1_08_BPV,5.0,6.0,0.8515465259552002,2022-11-09 14:32:53.885788,2022-11-09 14:34:03.651350,0 days 00:01:09.765562,928.0,4.0,0.008669117789375637,512.0,PRUNED,0.8515465259552002,,,
44027.0,r1_08_BPV,5.0,7.0,3.4443295001983643,2022-11-09 14:34:03.651708,2022-11-09 14:36:31.236673,0 days 00:02:27.584965,743.0,2.0,0.000455499147731273,2048.0,PRUNED,3.4443295001983643,,,
44027.0,r1_08_BPV,5.0,8.0,0.03293165564537048,2022-11-09 14:36:31.236994,2022-11-09 14:44:31.426990,0 days 00:08:00.189996,239.0,3.0,0.0032054092686951375,2048.0,COMPLETE,,,,
44027.0,r1_08_BPV,5.0,9.0,0.33553650975227356,2022-11-09 14:44:31.427522,2022-11-09 14:45:37.421106,0 days 00:01:05.993584,315.0,3.0,0.025321511464438864,512.0,PRUNED,0.33553650975227356,,,
44027.0,r1_08_BPV,5.0,10.0,1.035261631011963,2022-11-09 14:45:37.421439,2022-11-09 14:46:39.968367,0 days 00:01:02.546928,567.0,5.0,0.014202422923059312,2048.0,PRUNED,1.035261631011963,,,
44027.0,r1_08_BPV,5.0,11.0,172.6620635986328,2022-11-09 14:46:39.968734,2022-11-09 14:47:45.290764,0 days 00:01:05.322030,891.0,4.0,4.5158823260532686e-05,8124.0,PRUNED,172.6620635986328,,,
44027.0,r1_08_BPV,5.0,12.0,0.3320614695549011,2022-11-09 14:47:45.291104,2022-11-09 14:51:14.562684,0 days 00:03:29.271580,684.0,6.0,0.013134397339351274,2048.0,COMPLETE,,,,
44027.0,r1_08_BPV,5.0,13.0,1.2906619310379028,2022-11-09 14:51:14.563250,2022-11-09 14:52:19.449781,0 days 00:01:04.886531,822.0,5.0,0.0007923831749091039,4096.0,PRUNED,1.2906619310379028,,,
44027.0,r1_08_BPV,5.0,14.0,0.013051383197307587,2022-11-09 14:52:19.450131,2022-11-09 14:54:50.267770,0 days 00:02:30.817639,824.0,4.0,0.0004928058767198973,1024.0,PRUNED,0.02566216140985489,0.013051383197307587,,
44027.0,r1_08_BPV,5.0,15.0,362.5929870605469,2022-11-09 14:54:50.268128,2022-11-09 14:55:52.018242,0 days 00:01:01.750114,70.0,3.0,0.00010557111187358033,8124.0,PRUNED,362.5929870605469,,,
44027.0,r1_08_BPV,5.0,16.0,0.034119222313165665,2022-11-09 14:55:52.018582,2022-11-09 15:25:54.912756,0 days 00:30:02.894174,287.0,3.0,6.595182147213998e-05,4096.0,COMPLETE,,,,
44027.0,r1_08_BPV,5.0,17.0,0.3719862103462219,2022-11-09 15:25:54.913270,2022-11-09 15:27:11.893544,0 days 00:01:16.980274,236.0,6.0,0.002724512335757061,512.0,PRUNED,0.3719862103462219,,,
44027.0,r1_08_BPV,5.0,18.0,0.03486380726099014,2022-11-09 15:27:11.893879,2022-11-09 15:29:41.761807,0 days 00:02:29.867928,436.0,3.0,0.0013375407663141449,2048.0,PRUNED,0.03486380726099014,,,
44027.0,r1_08_BPV,5.0,19.0,0.05152365565299988,2022-11-09 15:29:41.762162,2022-11-09 15:32:26.560876,0 days 00:02:44.798714,423.0,3.0,9.762625659220135e-05,512.0,PRUNED,0.05152365565299988,,,
44027.0,r1_08_BPV,5.0,20.0,0.07946809381246567,2022-11-09 15:32:26.561218,2022-11-09 15:34:18.011893,0 days 00:01:51.450675,276.0,2.0,0.018450717152096455,1024.0,COMPLETE,,,,
44027.0,r1_08_BPV,5.0,21.0,3.7671501636505127,2022-11-09 15:34:18.012503,2022-11-09 15:36:51.691963,0 days 00:02:33.679460,687.0,4.0,0.017675723822569434,4096.0,PRUNED,3.7671501636505127,,,
44027.0,r1_08_BPV,5.0,22.0,258.1671142578125,2022-11-09 15:36:51.692345,2022-11-09 15:37:49.328599,0 days 00:00:57.636254,386.0,3.0,1.3742805540650807e-05,1024.0,PRUNED,258.1671142578125,,,
44027.0,r1_08_BPV,5.0,23.0,0.45787563920021057,2022-11-09 15:37:49.328928,2022-11-09 15:38:48.964376,0 days 00:00:59.635448,32.0,4.0,0.002190691218013856,1024.0,PRUNED,0.45787563920021057,,,
44027.0,r1_08_BPV,5.0,24.0,48.69514846801758,2022-11-09 15:38:48.964675,2022-11-09 15:39:53.805953,0 days 00:01:04.841278,717.0,6.0,0.08874689595704359,1024.0,PRUNED,48.69514846801758,,,
44027.0,r1_08_BPV,5.0,25.0,107.87867736816406,2022-11-09 15:39:53.806354,2022-11-09 15:40:54.052963,0 days 00:01:00.246609,422.0,2.0,0.00043587571274900794,4096.0,PRUNED,107.87867736816406,,,
44027.0,r1_08_BPV,5.0,26.0,2.763601541519165,2022-11-09 15:40:54.053290,2022-11-09 15:42:08.183650,0 days 00:01:14.130360,1008.0,5.0,0.0017089422226033441,512.0,PRUNED,2.763601541519165,,,
44027.0,r1_08_BPV,5.0,27.0,252.69476318359375,2022-11-09 15:42:08.184013,2022-11-09 15:44:40.991931,0 days 00:02:32.807918,101.0,2.0,1.8218952488472433e-05,512.0,PRUNED,252.69476318359375,,,
44027.0,r1_08_BPV,5.0,28.0,8.440591812133789,2022-11-09 15:44:40.992266,2022-11-09 15:45:39.131774,0 days 00:00:58.139508,168.0,3.0,0.00020516573641740835,1024.0,PRUNED,8.440591812133789,,,
44027.0,r1_08_BPV,5.0,29.0,1.3303101062774658,2022-11-09 15:45:39.132091,2022-11-09 15:50:05.209129,0 days 00:04:26.077038,664.0,5.0,0.002978475827746971,2048.0,COMPLETE,,,,
44027.0,r1_08_BPV,5.0,30.0,0.47262755036354065,2022-11-09 15:50:05.209715,2022-11-09 15:52:37.170685,0 days 00:02:31.960970,952.0,4.0,0.009629443050013455,1024.0,PRUNED,0.47262755036354065,,,
44027.0,r1_08_BPV,5.0,31.0,5.416070461273193,2022-11-09 15:52:37.171078,2022-11-09 15:55:12.340694,0 days 00:02:35.169616,301.0,6.0,0.00010556416827229487,4096.0,PRUNED,5.416070461273193,,,
44027.0,r1_08_BPV,5.0,32.0,2.9291634559631348,2022-11-09 15:55:12.341030,2022-11-09 15:56:12.624403,0 days 00:01:00.283373,713.0,4.0,0.005277015413106521,1024.0,PRUNED,2.9291634559631348,,,
44027.0,r1_08_BPV,5.0,33.0,0.23852121829986572,2022-11-09 15:56:12.624731,2022-11-09 16:00:25.709514,0 days 00:04:13.084783,417.0,6.0,0.002773545181193391,2048.0,COMPLETE,,,,
44027.0,r1_08_BPV,5.0,34.0,0.0030975958798080683,2022-11-09 16:00:25.710138,2022-11-09 16:30:27.987090,0 days 00:30:02.276952,976.0,4.0,3.697893273263357e-05,4096.0,COMPLETE,0.005466764327138662,,,
44027.0,r1_08_BPV,5.0,35.0,25.526805877685547,2022-11-09 16:30:27.987721,2022-11-09 16:31:33.995135,0 days 00:01:06.007414,478.0,3.0,2.8740742975977236e-05,512.0,PRUNED,25.526805877685547,,,
44027.0,r1_08_BPV,5.0,36.0,37.86356735229492,2022-11-09 16:31:33.995466,2022-11-09 16:32:36.407745,0 days 00:01:02.412279,226.0,5.0,0.0002884102266340637,8124.0,PRUNED,37.86356735229492,,,
44027.0,r1_08_BPV,5.0,37.0,3.441868782043457,2022-11-09 16:32:36.408066,2022-11-09 16:33:38.291176,0 days 00:01:01.883110,605.0,4.0,0.001140655901066774,4096.0,PRUNED,3.441868782043457,,,
44027.0,r1_08_BPV,5.0,38.0,3.2924516201019287,2022-11-09 16:33:38.291526,2022-11-09 16:36:15.039584,0 days 00:02:36.748058,53.0,6.0,0.0017957992720151101,8124.0,PRUNED,3.2924516201019287,,,
44027.0,r1_08_BPV,5.0,39.0,19.698633193969727,2022-11-09 16:36:15.039999,2022-11-09 16:39:00.403032,0 days 00:02:45.363033,326.0,3.0,0.03402376193099962,512.0,PRUNED,0.5894811153411865,19.698633193969727,,
44027.0,r1_08_BPV,5.0,40.0,1.6180214881896973,2022-11-09 16:39:00.403395,2022-11-09 16:41:54.198884,0 days 00:02:53.795489,325.0,4.0,0.004593426733829724,512.0,PRUNED,0.27159184217453003,1.6180214881896973,,
44027.0,r1_08_BPV,5.0,41.0,0.01381312869489193,2022-11-09 16:41:54.199268,2022-11-09 16:49:50.953317,0 days 00:07:56.754049,227.0,3.0,0.00020440258948901173,512.0,COMPLETE,0.035214412957429886,0.014293183572590351,,
44027.0,r1_08_BPV,5.0,42.0,0.058948323130607605,2022-11-09 16:49:50.954089,2022-11-09 16:52:44.888491,0 days 00:02:53.934402,187.0,4.0,0.002723052720327333,512.0,PRUNED,0.08034683763980865,0.058948323130607605,,
44027.0,r1_08_BPV,5.0,43.0,10.653157234191895,2022-11-09 16:52:44.888822,2022-11-09 16:55:40.449845,0 days 00:02:55.561023,321.0,6.0,0.07438612730613296,1024.0,COMPLETE,,,,
44027.0,r1_08_BPV,5.0,44.0,101.76502990722656,2022-11-09 16:55:40.450565,2022-11-09 16:58:25.195287,0 days 00:02:44.744722,186.0,3.0,1.0182464477637286e-05,512.0,PRUNED,101.76502990722656,,,
44027.0,r1_08_BPV,5.0,45.0,3.827662229537964,2022-11-09 16:58:25.195676,2022-11-09 17:28:28.959651,0 days 00:30:03.763975,329.0,2.0,1.1550972071505554e-05,2048.0,COMPLETE,247.09439086914062,27.462514877319336,,
44027.0,r1_08_BPV,5.0,46.0,0.0004932097508572042,2022-11-09 17:28:28.960290,2022-11-09 17:50:17.739834,0 days 00:21:48.779544,873.0,6.0,3.6226871263920895e-05,1024.0,COMPLETE,,,,
44027.0,r1_08_BPV,5.0,47.0,0.0030446494929492474,2022-11-09 17:50:17.740462,2022-11-09 17:57:32.473343,0 days 00:07:14.732881,147.0,4.0,0.0009170198611055828,512.0,COMPLETE,0.01691713184118271,0.00650071632117033,,
44027.0,r1_08_BPV,5.0,48.0,0.0814831405878067,2022-11-09 17:57:32.474049,2022-11-09 17:59:21.268115,0 days 00:01:48.794066,502.0,2.0,0.010616529135683265,512.0,COMPLETE,,,,
44027.0,r1_08_BPV,5.0,49.0,11.992779731750488,2022-11-09 17:59:21.268776,2022-11-09 18:02:23.700262,0 days 00:03:02.431486,20.0,5.0,0.0004260222174222534,512.0,PRUNED,11.992779731750488,,,
44027.0,r1_08_BPV,5.0,50.0,0.020664824172854424,2022-11-09 18:02:23.700588,2022-11-09 18:04:53.619732,0 days 00:02:29.919144,123.0,4.0,0.0008200972106554797,1024.0,PRUNED,0.30369552969932556,0.020664824172854424,,
44027.0,r1_08_BPV,5.0,51.0,4.554712295532227,2022-11-09 18:04:53.620049,2022-11-09 18:06:06.792682,0 days 00:01:13.172633,111.0,5.0,8.437465010770048e-05,512.0,PRUNED,4.554712295532227,,,
44027.0,r1_08_BPV,5.0,52.0,0.023682991042733192,2022-11-09 18:06:06.793008,2022-11-09 18:36:09.528495,0 days 00:30:02.735487,130.0,2.0,0.0008415491137838062,4096.0,COMPLETE,2.193556308746338,0.030263109132647514,,
44027.0,r1_08_BPV,5.0,53.0,0.07663284242153168,2022-11-09 18:36:09.529076,2022-11-09 18:38:54.190970,0 days 00:02:44.661894,227.0,3.0,0.006001191731807431,512.0,PRUNED,0.07663284242153168,,,
44027.0,r1_08_BPV,5.0,54.0,1.0824311971664429,2022-11-09 18:38:54.191293,2022-11-09 18:41:33.011077,0 days 00:02:38.819784,634.0,4.0,0.0032340940011856174,8124.0,PRUNED,1.0824311971664429,,,
44027.0,r1_08_BPV,5.0,55.0,0.1815156787633896,2022-11-09 18:41:33.011437,2022-11-09 18:47:43.122662,0 days 00:06:10.111225,941.0,2.0,0.0450170632211377,8124.0,COMPLETE,,,,
44027.0,r1_08_BPV,5.0,56.0,0.6847658753395081,2022-11-09 18:47:43.123355,2022-11-09 18:50:46.040112,0 days 00:03:02.916757,165.0,5.0,3.1597898861914394e-05,512.0,PRUNED,0.6847658753395081,,,
44027.0,r1_08_BPV,5.0,57.0,1.4683252573013306,2022-11-09 18:50:46.040433,2022-11-09 18:52:24.892622,0 days 00:01:38.852189,328.0,3.0,0.08716902250233849,512.0,COMPLETE,,,,
44027.0,r1_08_BPV,5.0,58.0,0.013062901794910431,2022-11-09 18:52:24.893375,2022-11-09 18:58:59.774716,0 days 00:06:34.881341,261.0,6.0,0.0007494956817349066,2048.0,COMPLETE,,,,
44027.0,r1_08_BPV,5.0,59.0,0.01425737701356411,2022-11-09 18:58:59.775414,2022-11-09 19:01:55.183676,0 days 00:02:55.408262,488.0,4.0,0.00039107825711628925,512.0,PRUNED,0.008812938816845417,0.01425737701356411,,
