dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,params_kernel_type,user_attrs_MAX_EPOCHS,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,system_attrs_fixed_params
216.0,r1_08_BPV,4.0,44.0,0.0006168302497826,2022-10-29 14:06:30.406483,2022-10-29 14:08:23.397644,0 days 00:01:52.991161,2.0,1.0,1024.0,0.0045092812587517,230.0,10.0,rbf,,PRUNED,0.0006168302497826,,,,
216.0,r1_08_BPV,4.0,45.0,0.0045455233193933,2022-10-29 14:08:23.398138,2022-10-29 14:10:48.745450,0 days 00:02:25.347312,3.0,1.0,1024.0,0.0014204239953496,212.0,9.0,rbf,,PRUNED,0.0045455233193933,,,,
216.0,r1_08_BPV,4.0,46.0,0.0199232995510101,2022-10-29 14:10:48.745942,2022-10-29 14:12:34.079480,0 days 00:01:45.333538,2.0,1.0,1024.0,0.0006323179862812,138.0,13.0,rbf,,PRUNED,0.0199232995510101,,,,
216.0,r1_08_BPV,4.0,47.0,0.0005657220026478,2022-10-29 14:12:34.079976,2022-10-29 14:26:12.927384,0 days 00:13:38.847408,1.0,1.0,512.0,0.0005216115139406,153.0,12.0,rbf,23.0,COMPLETE,0.0005851716268807,,,,
216.0,r1_08_BPV,4.0,48.0,0.0151425786316394,2022-10-29 14:26:12.927921,2022-10-29 14:27:48.387035,0 days 00:01:35.459114,1.0,2.0,1024.0,0.0001066209151487,365.0,7.0,rbf,,PRUNED,0.0151425786316394,,,,
216.0,r1_08_BPV,4.0,49.0,0.0199121385812759,2022-10-29 14:27:48.387480,2022-10-29 14:34:03.659415,0 days 00:06:15.271935,3.0,2.0,2048.0,0.0005178194453793,265.0,7.0,matern0.5,4.0,COMPLETE,,,,,
216.0,r1_08_BPV,4.0,50.0,0.0006504847551696,2022-10-29 14:34:03.659957,2022-10-29 14:36:50.972974,0 days 00:02:47.313017,3.0,4.0,1024.0,0.0024381602222112,179.0,4.0,rbf,,PRUNED,0.0006504847551696,,,,
216.0,r1_08_BPV,4.0,51.0,0.0005674035637639,2022-10-29 14:36:50.973463,2022-10-29 14:44:32.234079,0 days 00:07:41.260616,1.0,3.0,512.0,0.0105570520533836,491.0,11.0,matern1.5,3.0,COMPLETE,,,,,
216.0,r1_08_BPV,4.0,52.0,0.0006372868665494,2022-10-29 14:44:32.234647,2022-10-29 14:48:05.294907,0 days 00:03:33.060260,4.0,1.0,1024.0,0.0402839347403365,234.0,9.0,matern1.5,,PRUNED,0.0006372868665494,,,,
216.0,r1_08_BPV,4.0,53.0,0.0006244050455279,2022-10-29 14:48:05.295339,2022-10-29 14:50:56.251466,0 days 00:02:50.956127,2.0,2.0,512.0,0.0178528250090744,88.0,12.0,rbf,,PRUNED,0.0006244050455279,,,,
216.0,r1_08_BPV,4.0,54.0,0.000592679483816,2022-10-29 14:50:56.252047,2022-10-29 14:52:20.056098,0 days 00:01:23.804051,1.0,1.0,1024.0,0.0064724668552458,305.0,7.0,rbf,,PRUNED,0.000592679483816,,,,
216.0,r1_08_BPV,4.0,55.0,,2022-10-29 14:52:20.056545,2022-10-29 14:52:25.516122,0 days 00:00:05.459577,4.0,3.0,2048.0,0.0113341837538327,437.0,15.0,matern1.5,,FAIL,,,,,
216.0,r1_08_BPV,5.0,0.0,0.0005616205162368715,2022-10-29 15:04:12.436519,2022-10-29 15:24:40.400541,0 days 00:20:27.964022,2.0,1.0,1024.0,0.001,200.0,10.0,rbf,40.0,COMPLETE,0.00237199361436069,0.0006551533006131649,0.000565009715501219,,"{'n_gp_layers': 2, 'n_gp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_samples': 10, 'kernel_type': 'rbf'}"
216.0,r1_08_BPV,5.0,1.0,0.000558613333851099,2022-10-29 15:24:40.401132,2022-10-29 15:39:24.244163,0 days 00:14:43.843031,2.0,3.0,1024.0,0.0020115074278473123,84.0,11.0,rbf,27.0,COMPLETE,0.0005677580484189093,0.0005675788270309567,,,
216.0,r1_08_BPV,5.0,2.0,0.00445950124412775,2022-10-29 15:39:24.244711,2022-10-29 15:42:57.294265,0 days 00:03:33.049554,2.0,1.0,512.0,0.00021150397622444794,261.0,8.0,rbf,,PRUNED,0.00445950124412775,,,,
216.0,r1_08_BPV,5.0,3.0,0.016272112727165222,2022-10-29 15:42:57.294788,2022-10-29 15:44:19.776041,0 days 00:01:22.481253,1.0,2.0,1024.0,0.0001399716465830317,226.0,4.0,matern0.5,,PRUNED,0.016272112727165222,,,,
216.0,r1_08_BPV,5.0,4.0,0.0005586876068264246,2022-10-29 15:44:19.776477,2022-10-29 16:17:10.262864,0 days 00:32:50.486387,1.0,1.0,512.0,0.0003547258805274365,474.0,8.0,matern1.5,37.0,COMPLETE,0.0016955218743532896,0.0006281225359998643,0.0005604072357527912,,
216.0,r1_08_BPV,5.0,5.0,0.0005684534553438425,2022-10-29 16:17:10.263499,2022-10-29 16:24:02.521475,0 days 00:06:52.257976,2.0,2.0,2048.0,0.015143700148041834,393.0,7.0,matern1.5,5.0,COMPLETE,0.0005799931241199374,,,,
216.0,r1_08_BPV,5.0,6.0,0.002868992742151022,2022-10-29 16:24:02.522051,2022-10-29 16:26:35.493728,0 days 00:02:32.971677,1.0,3.0,2048.0,0.0007334767620203645,136.0,10.0,matern0.5,,PRUNED,0.002868992742151022,,,,
216.0,r1_08_BPV,5.0,7.0,0.0005637176218442619,2022-10-29 16:26:35.494121,2022-10-29 16:39:56.018659,0 days 00:13:20.524538,1.0,2.0,1024.0,0.001442496683318581,76.0,10.0,matern0.5,38.0,COMPLETE,0.0005673787673003972,,,,
216.0,r1_08_BPV,5.0,8.0,0.0005801287479698658,2022-10-29 16:39:56.019232,2022-10-29 16:46:22.255920,0 days 00:06:26.236688,1.0,2.0,512.0,0.0547187071549535,325.0,12.0,rbf,5.0,COMPLETE,,,,,
216.0,r1_08_BPV,5.0,9.0,0.01927138678729534,2022-10-29 16:46:22.256476,2022-10-29 16:51:58.460556,0 days 00:05:36.204080,3.0,1.0,512.0,0.00010727422461206696,307.0,14.0,matern1.5,,PRUNED,0.01927138678729534,,,,
216.0,r1_08_BPV,5.0,10.0,0.0005684411153197289,2022-10-29 16:51:58.461121,2022-10-29 16:53:49.325421,0 days 00:01:50.864300,1.0,2.0,2048.0,0.04005000743625386,215.0,12.0,rbf,2.0,COMPLETE,0.0005789731512777507,,,,
216.0,r1_08_BPV,5.0,11.0,0.0005650405655615032,2022-10-29 16:53:49.325993,2022-10-29 16:57:27.813449,0 days 00:03:38.487456,1.0,1.0,1024.0,0.031027725787513925,191.0,7.0,matern0.5,6.0,COMPLETE,0.0005663793999701738,0.0005713191931135952,,,
216.0,r1_08_BPV,5.0,12.0,0.0006562009803019464,2022-10-29 16:57:27.814052,2022-10-29 16:59:15.654888,0 days 00:01:47.840836,1.0,1.0,512.0,0.03537968691991018,84.0,3.0,rbf,,PRUNED,0.0006562009803019464,,,,
216.0,r1_08_BPV,5.0,13.0,0.025885306298732758,2022-10-29 16:59:15.655400,2022-10-29 17:02:08.057997,0 days 00:02:52.402597,1.0,1.0,2048.0,0.0001070883219803098,779.0,14.0,matern0.5,,PRUNED,0.025885306298732758,,,,
216.0,r1_08_BPV,5.0,14.0,0.000570613075979054,2022-10-29 17:02:08.058419,2022-10-29 17:07:00.723218,0 days 00:04:52.664799,1.0,1.0,512.0,0.002799045094774503,65.0,11.0,matern0.5,,PRUNED,0.000570613075979054,,,,
216.0,r1_08_BPV,5.0,15.0,0.0005848648143000901,2022-10-29 17:07:00.723732,2022-10-29 17:25:58.038752,0 days 00:18:57.315020,3.0,4.0,512.0,0.0016720488797346581,791.0,5.0,matern1.5,,PRUNED,0.0005848648143000901,,,,
216.0,r1_08_BPV,5.0,16.0,0.0007209133473224938,2022-10-29 17:25:58.039402,2022-10-29 17:27:53.975842,0 days 00:01:55.936440,2.0,4.0,1024.0,0.0009236228788035024,87.0,11.0,rbf,,PRUNED,0.0007209133473224938,,,,
216.0,r1_08_BPV,5.0,17.0,0.01976015605032444,2022-10-29 17:27:53.976265,2022-10-29 17:36:02.837599,0 days 00:08:08.861334,4.0,2.0,1024.0,0.0004892069604251646,440.0,10.0,matern1.5,,PRUNED,0.01976015605032444,,,,
216.0,r1_08_BPV,5.0,18.0,0.0005616890848614275,2022-10-29 17:36:02.838112,2022-10-29 17:45:54.884684,0 days 00:09:52.046572,2.0,3.0,1024.0,0.004428417175343532,141.0,9.0,matern1.5,12.0,COMPLETE,0.0005801542429253459,0.0005694527644664049,,,
216.0,r1_08_BPV,5.0,19.0,0.0006579778273589909,2022-10-29 17:45:54.885238,2022-10-29 17:49:45.118800,0 days 00:03:50.233562,3.0,1.0,512.0,0.0045868717958537425,136.0,6.0,rbf,,PRUNED,0.0006579778273589909,,,,
216.0,r1_08_BPV,5.0,20.0,0.0006661173538304865,2022-10-29 17:49:45.119321,2022-10-29 17:58:15.335741,0 days 00:08:30.216420,2.0,3.0,512.0,0.0004133171555761575,520.0,12.0,rbf,,PRUNED,0.0006661173538304865,,,,
216.0,r1_08_BPV,5.0,21.0,0.019766036421060562,2022-10-29 17:58:15.336305,2022-10-29 18:01:05.067747,0 days 00:02:49.731442,4.0,1.0,1024.0,0.001722804842756723,52.0,9.0,matern1.5,,PRUNED,0.019766036421060562,,,,
216.0,r1_08_BPV,5.0,22.0,0.0008533096988685429,2022-10-29 18:01:05.068165,2022-10-29 18:08:31.525340,0 days 00:07:26.457175,3.0,3.0,512.0,0.00038045125985828926,545.0,2.0,rbf,,PRUNED,0.0008533096988685429,,,,
216.0,r1_08_BPV,5.0,23.0,0.0005710024852305651,2022-10-29 18:08:31.525938,2022-10-29 18:53:56.558576,0 days 00:45:25.032638,1.0,1.0,2048.0,0.00019159073612249158,505.0,12.0,rbf,97.0,COMPLETE,0.0005798357306048274,,,,
216.0,r1_08_BPV,5.0,24.0,0.0010717199184000492,2022-10-29 18:53:56.559125,2022-10-29 18:56:06.961256,0 days 00:02:10.402131,2.0,2.0,1024.0,0.0009545206736675276,136.0,11.0,matern1.5,,PRUNED,0.0010717199184000492,,,,
216.0,r1_08_BPV,5.0,25.0,0.0005607646889984608,2022-10-29 18:56:06.961701,2022-10-29 18:59:16.219947,0 days 00:03:09.258246,1.0,2.0,1024.0,0.021982163344928026,143.0,11.0,matern1.5,4.0,COMPLETE,,,,,
216.0,r1_08_BPV,5.0,26.0,0.0005607287166640162,2022-10-29 18:59:16.220510,2022-10-29 19:06:22.483373,0 days 00:07:06.262863,1.0,1.0,2048.0,0.015033741777179921,358.0,15.0,matern0.5,13.0,COMPLETE,0.0005626396741718054,0.0005630606901831925,,,
216.0,r1_08_BPV,5.0,27.0,0.0005725696682929993,2022-10-29 19:06:22.483933,2022-10-29 19:09:18.551463,0 days 00:02:56.067530,1.0,2.0,2048.0,0.08923715579532865,358.0,15.0,matern0.5,2.0,COMPLETE,0.0006305135320872068,,,,
216.0,r1_08_BPV,5.0,28.0,0.0005600732401944697,2022-10-29 19:09:18.552038,2022-10-29 19:17:12.652376,0 days 00:07:54.100338,1.0,1.0,2048.0,0.012341345216864611,589.0,13.0,matern0.5,10.0,COMPLETE,0.0005673425039276481,0.0005600732401944697,,,
216.0,r1_08_BPV,5.0,29.0,0.0005936325760558248,2022-10-29 19:17:12.652947,2022-10-29 19:19:29.853651,0 days 00:02:17.200704,1.0,1.0,2048.0,0.01008025940696517,603.0,15.0,matern0.5,,PRUNED,0.0005936325760558248,,,,
216.0,r1_08_BPV,5.0,30.0,0.0015573526034131646,2022-10-29 19:19:29.854091,2022-10-29 19:22:02.330229,0 days 00:02:32.476138,1.0,1.0,2048.0,0.0004549276634086582,247.0,11.0,rbf,,PRUNED,0.0015573526034131646,,,,
216.0,r1_08_BPV,5.0,31.0,0.0005598221905529499,2022-10-29 19:22:02.330622,2022-10-29 19:26:49.940759,0 days 00:04:47.610137,1.0,3.0,2048.0,0.007117161370539838,97.0,14.0,matern1.5,12.0,COMPLETE,0.000565695168916136,,,,
216.0,r1_08_BPV,5.0,32.0,0.0005800974322482944,2022-10-29 19:26:49.941329,2022-10-29 19:32:43.312594,0 days 00:05:53.371265,1.0,1.0,2048.0,0.011059369123187784,659.0,13.0,matern0.5,,PRUNED,0.0005801324150525033,0.0005800974322482944,,,
216.0,r1_08_BPV,5.0,33.0,0.0006167090032249689,2022-10-29 19:32:43.312981,2022-10-29 19:34:30.501392,0 days 00:01:47.188411,1.0,1.0,2048.0,0.006976200768340985,438.0,13.0,matern0.5,,PRUNED,0.0006167090032249689,,,,
216.0,r1_08_BPV,5.0,34.0,0.0005779742496088147,2022-10-29 19:34:30.501810,2022-10-29 19:37:40.366257,0 days 00:03:09.864447,1.0,1.0,1024.0,0.06077085329910729,236.0,2.0,rbf,6.0,COMPLETE,,,,,
216.0,r1_08_BPV,5.0,35.0,0.000561589258722961,2022-10-29 19:37:40.366815,2022-10-29 19:44:33.595503,0 days 00:06:53.228688,1.0,1.0,2048.0,0.016761554232155133,318.0,15.0,matern0.5,14.0,COMPLETE,0.0005661494215019047,0.0005625933408737183,,,
216.0,r1_08_BPV,5.0,36.0,0.0015357238007709384,2022-10-29 19:44:33.596066,2022-10-29 19:46:27.073101,0 days 00:01:53.477035,1.0,1.0,2048.0,0.0026386745429317657,488.0,13.0,matern0.5,,PRUNED,0.0015357238007709384,,,,
216.0,r1_08_BPV,5.0,37.0,0.0006145649240352213,2022-10-29 19:46:27.073491,2022-10-29 19:48:52.418587,0 days 00:02:25.345096,1.0,1.0,2048.0,0.0770637876385731,645.0,14.0,matern0.5,,PRUNED,0.0006145649240352213,,,,
216.0,r1_08_BPV,5.0,38.0,0.0017850397853180766,2022-10-29 19:48:52.418980,2022-10-29 20:00:04.213376,0 days 00:11:11.794396,1.0,1.0,1024.0,0.00010645944354729811,521.0,2.0,matern1.5,,PRUNED,0.0017850397853180766,,,,
216.0,r1_08_BPV,5.0,39.0,0.0005610576481558383,2022-10-29 20:00:04.213756,2022-10-29 20:03:52.364585,0 days 00:03:48.150829,1.0,3.0,2048.0,0.02227675978537955,284.0,7.0,matern0.5,8.0,COMPLETE,0.0005650582606904209,0.0005613071261905134,,,
216.0,r1_08_BPV,5.0,40.0,0.0005671775434166193,2022-10-29 20:03:52.365148,2022-10-29 20:09:32.087773,0 days 00:05:39.722625,1.0,1.0,512.0,0.006118888297163463,389.0,10.0,matern1.5,3.0,COMPLETE,0.0005814455798827112,,,,
216.0,r1_08_BPV,5.0,41.0,0.000562371569685638,2022-10-29 20:09:32.088328,2022-10-29 20:24:51.175153,0 days 00:15:19.086825,1.0,3.0,512.0,0.002766421970710143,451.0,15.0,rbf,12.0,COMPLETE,,,,,
216.0,r1_08_BPV,5.0,42.0,0.0005723621579818428,2022-10-29 20:24:51.175723,2022-10-29 20:29:37.075714,0 days 00:04:45.899991,2.0,2.0,2048.0,0.05378729417387056,170.0,12.0,matern0.5,,PRUNED,0.0005751618882641196,0.0005723621579818428,,,
216.0,r1_08_BPV,5.0,43.0,0.000570709235034883,2022-10-29 20:29:37.076224,2022-10-29 20:32:28.336291,0 days 00:02:51.260067,1.0,3.0,2048.0,0.021729236376001403,259.0,7.0,matern0.5,,PRUNED,0.0005790151190012693,0.000570709235034883,,,
216.0,r1_08_BPV,5.0,44.0,0.0005686439690180123,2022-10-29 20:32:28.336679,2022-10-29 20:53:19.635466,0 days 00:20:51.298787,4.0,1.0,1024.0,0.053303707421796534,241.0,12.0,matern1.5,16.0,COMPLETE,,,,,
216.0,r1_08_BPV,5.0,45.0,0.0006535981083288789,2022-10-29 20:53:19.636006,2022-10-29 21:07:13.136330,0 days 00:13:53.500324,3.0,1.0,512.0,0.0004950158678250993,320.0,13.0,matern1.5,,PRUNED,0.0006535981083288789,,,,
216.0,r1_08_BPV,5.0,46.0,0.0006010070792399347,2022-10-29 21:07:13.136891,2022-10-29 21:08:29.761709,0 days 00:01:16.624818,1.0,4.0,2048.0,0.024498598924944073,302.0,8.0,matern0.5,,PRUNED,0.0006010070792399347,,,,
216.0,r1_08_BPV,5.0,47.0,0.019763996824622154,2022-10-29 21:08:29.762116,2022-10-29 21:20:10.732555,0 days 00:11:40.970439,4.0,1.0,512.0,0.009372666168272205,132.0,6.0,matern0.5,4.0,COMPLETE,,,,,
216.0,r1_08_BPV,5.0,48.0,0.0005684374482370913,2022-10-29 21:20:10.733135,2022-10-29 21:21:54.583363,0 days 00:01:43.850228,1.0,2.0,2048.0,0.06011806293861659,69.0,3.0,rbf,4.0,COMPLETE,,,,,
216.0,r1_08_BPV,5.0,49.0,0.0005611245287582278,2022-10-29 21:21:54.583928,2022-10-29 21:27:14.929033,0 days 00:05:20.345105,1.0,3.0,2048.0,0.010819727968867935,269.0,6.0,matern0.5,14.0,COMPLETE,0.0005678670713678002,0.0005628236685879529,,,
216.0,r1_08_BPV,5.0,50.0,0.0005581628065556288,2022-10-29 21:27:14.929596,2022-10-29 21:47:35.871740,0 days 00:20:20.942144,1.0,3.0,1024.0,0.0002473911642775525,246.0,14.0,rbf,48.0,COMPLETE,,,,,
216.0,r1_08_BPV,5.0,51.0,0.0005615968257188797,2022-10-29 21:47:35.872331,2022-10-29 21:57:34.060306,0 days 00:09:58.187975,1.0,2.0,512.0,0.0023706928106759025,156.0,8.0,matern1.5,12.0,COMPLETE,0.0005623867036774755,,,,
216.0,r1_08_BPV,5.0,52.0,0.0005706072552129626,2022-10-29 21:57:34.060926,2022-10-29 22:02:12.380191,0 days 00:04:38.319265,1.0,1.0,1024.0,0.04169121347407195,519.0,7.0,rbf,,PRUNED,0.0005706072552129626,,,,
216.0,r1_08_BPV,5.0,53.0,0.019570350646972656,2022-10-29 22:02:12.380679,2022-10-29 22:11:50.247468,0 days 00:09:37.866789,2.0,3.0,512.0,0.0005175148229399921,410.0,9.0,matern0.5,1.0,COMPLETE,,,,,
216.0,r1_08_BPV,5.0,54.0,0.0005811998271383345,2022-10-29 22:11:50.248074,2022-10-29 22:19:00.804376,0 days 00:07:10.556302,2.0,1.0,512.0,0.0013065949298380953,53.0,13.0,matern0.5,,PRUNED,0.0005811998271383345,,,,
216.0,r1_08_BPV,5.0,55.0,0.017937730997800827,2022-10-29 22:19:00.804892,2022-10-29 22:20:24.038200,0 days 00:01:23.233308,1.0,4.0,2048.0,0.00021645264578633457,433.0,5.0,matern0.5,,PRUNED,0.017937730997800827,,,,
216.0,r1_08_BPV,5.0,56.0,0.0006340024410746992,2022-10-29 22:20:24.038636,2022-10-29 22:23:12.488936,0 days 00:02:48.450300,1.0,2.0,512.0,0.015451732471336226,337.0,8.0,matern0.5,,PRUNED,0.0006340024410746992,,,,
216.0,r1_08_BPV,5.0,57.0,0.0005711769335903227,2022-10-29 22:23:12.489469,2022-10-29 22:56:42.734877,0 days 00:33:30.245408,3.0,4.0,512.0,0.019665716158009657,312.0,15.0,matern1.5,8.0,COMPLETE,,,,,
216.0,r1_08_BPV,5.0,58.0,0.0005941861309111118,2022-10-29 22:56:42.735464,2022-10-29 22:57:56.522090,0 days 00:01:13.786626,1.0,3.0,2048.0,0.00826795547393737,245.0,9.0,matern1.5,,PRUNED,0.0005941861309111118,,,,
216.0,r1_08_BPV,5.0,59.0,0.0005783795495517552,2022-10-29 22:57:56.522481,2022-10-29 23:14:28.613841,0 days 00:16:32.091360,4.0,1.0,2048.0,0.03782455412733139,337.0,15.0,matern0.5,10.0,COMPLETE,,,,,
216.0,r1_08_BPV,5.0,60.0,0.019758591428399086,2022-10-29 23:14:28.614455,2022-10-29 23:32:41.695725,0 days 00:18:13.081270,4.0,2.0,1024.0,0.00013477852472965835,724.0,3.0,rbf,,PRUNED,0.019758591428399086,,,,
216.0,r1_08_BPV,5.0,61.0,0.018498938530683517,2022-10-29 23:32:41.696155,2022-10-29 23:59:05.348190,0 days 00:26:23.652035,4.0,1.0,2048.0,0.00013976078482891041,530.0,7.0,matern0.5,22.0,COMPLETE,,,,,
216.0,r1_08_BPV,5.0,62.0,0.019389037042856216,2022-10-29 23:59:05.348787,2022-10-30 00:01:17.271858,0 days 00:02:11.923071,2.0,1.0,2048.0,0.003050305559453246,569.0,6.0,matern0.5,,PRUNED,0.019389037042856216,,,,
216.0,r1_08_BPV,5.0,63.0,0.0007878178730607033,2022-10-30 00:01:17.272265,2022-10-30 00:04:12.840088,0 days 00:02:55.567823,1.0,2.0,512.0,0.04978877731614834,373.0,10.0,matern1.5,,PRUNED,0.0007878178730607033,,,,
216.0,r1_08_BPV,5.0,64.0,0.0005674700951203704,2022-10-30 00:04:12.840626,2022-10-30 00:08:28.106537,0 days 00:04:15.265911,1.0,1.0,2048.0,0.023355074286314066,696.0,7.0,matern0.5,,PRUNED,0.0005671664257533848,0.0005674700951203704,,,
216.0,r1_08_BPV,5.0,65.0,0.0005691601545549929,2022-10-30 00:08:28.106926,2022-10-30 00:14:36.273968,0 days 00:06:08.167042,1.0,2.0,512.0,0.0020068664381536674,203.0,8.0,matern0.5,,PRUNED,0.0005796855548396707,0.0005691601545549929,,,
216.0,r1_08_BPV,5.0,66.0,0.0005658592563122511,2022-10-30 00:14:36.274479,2022-10-30 00:21:07.610856,0 days 00:06:31.336377,2.0,4.0,1024.0,0.0145416641560093,93.0,15.0,matern1.5,5.0,COMPLETE,,,,,
216.0,r1_08_BPV,5.0,67.0,0.0005660539027303457,2022-10-30 00:21:07.611449,2022-10-30 00:23:55.709722,0 days 00:02:48.098273,1.0,3.0,2048.0,0.011600011074473563,280.0,6.0,matern0.5,,PRUNED,0.0005727930692955852,0.0005660539027303457,,,
216.0,r1_08_BPV,5.0,68.0,0.0006582334171980619,2022-10-30 00:23:55.710164,2022-10-30 00:24:58.084440,0 days 00:01:02.374276,1.0,4.0,2048.0,0.005393824609941911,237.0,4.0,matern0.5,,PRUNED,0.0006582334171980619,,,,
216.0,r1_08_BPV,5.0,69.0,0.0005684164934791625,2022-10-30 00:24:58.084860,2022-10-30 00:28:07.900079,0 days 00:03:09.815219,1.0,3.0,2048.0,0.03091745878037958,482.0,5.0,matern0.5,4.0,COMPLETE,0.0005684164934791625,,,,
216.0,r1_08_BPV,5.0,70.0,0.0005632182001136243,2022-10-30 00:28:07.900679,2022-10-30 00:31:45.938867,0 days 00:03:38.038188,1.0,4.0,2048.0,0.014870312144244068,411.0,7.0,matern0.5,,PRUNED,0.0005716403829865158,0.0005632182001136243,,,
216.0,r1_08_BPV,5.0,71.0,,2022-10-30 00:31:45.939301,2022-10-30 00:31:46.163762,0 days 00:00:00.224461,3.0,4.0,2048.0,0.00951708326455251,94.0,15.0,matern1.5,,FAIL,,,,,
