dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_max_depth,params_learning_rate,params_colsample_bytree,params_subsample,params_reg_alpha,params_reg_lambda,params_gamma,params_min_child_weight,user_attrs_n_estimators,state,system_attrs_fixed_params
44027.0,year,1.0,84.0,0.0093003422670968,2022-11-06 01:54:54.606390,2022-11-06 02:22:18.687041,0 days 00:27:24.080651,44.0,0.0586248122994786,0.5706816562926841,0.7028937688428153,2.021767115500419,1.2761917539455025e-07,8.39851124403909e-07,83.35025167319743,567.0,COMPLETE,
44027.0,year,1.0,85.0,0.0094395178452916,2022-11-06 02:22:18.691306,2022-11-06 02:42:27.293879,0 days 00:20:08.602573,44.0,0.0912664974914956,0.5775037338385273,0.6989259867242793,1.381718339829634,1.815729195487765e-07,4.968531780264575e-07,83.87148187079015,398.0,COMPLETE,
44027.0,year,1.0,86.0,0.009330173242912,2022-11-06 02:42:27.298101,2022-11-06 03:03:43.089120,0 days 00:21:15.791019,41.0,0.0581697405634202,0.5631401471140424,0.7227753811362445,2.053036628233951,4.050254459502401e-08,2.128663106762476e-06,64.42852365971412,424.0,COMPLETE,
44027.0,year,1.0,87.0,0.009369502774511,2022-11-06 03:03:43.093301,2022-11-06 03:25:30.490150,0 days 00:21:47.396849,41.0,0.073941224212875,0.5661581890889896,0.739469511334642,2.210636926591452,1.1545743363862385e-07,1.1693278402006718e-06,60.49537410525499,420.0,COMPLETE,
44027.0,year,1.0,88.0,0.009371369097158,2022-11-06 03:25:30.494250,2022-11-06 03:51:52.238269,0 days 00:26:21.744019,41.0,0.0770204209226274,0.5701179131568321,0.7497916161702327,3.791953029099981,1.4419168835006334e-07,1.2925840137809253e-06,60.296214310344816,516.0,COMPLETE,
44027.0,year,1.0,89.0,0.0092465688983693,2022-11-06 03:51:52.242042,2022-11-06 04:29:54.126452,0 days 00:38:01.884410,40.0,0.0610450004293987,0.5106257136554583,0.7268138176428356,1.2931271124612578,9.759552161341008e-08,2.252048590378989e-07,87.72033942850926,832.0,COMPLETE,
44027.0,year,1.0,90.0,0.37867,2022-11-06 04:29:54.130451,2022-11-06 04:29:56.064030,0 days 00:00:01.933579,50.0,0.0015091300939527,0.5137992851529267,0.7126656265492151,1.314841666433219,0.2065765094745926,2.033119505089464e-07,89.40980312610625,,PRUNED,
44027.0,year,1.0,91.0,0.377673,2022-11-06 04:29:56.064558,2022-11-06 04:29:57.845152,0 days 00:00:01.780594,41.0,0.0044287328702685,0.5567025783965657,0.7339948309650092,2.4126148234098457,1.2824743040782984e-07,4.0559724307103565e-06,66.34832310449707,,PRUNED,
44027.0,year,1.0,92.0,0.0092986615689063,2022-11-06 04:29:57.845632,2022-11-06 05:02:03.219036,0 days 00:32:05.373404,40.0,0.0726682514067981,0.5842091230615912,0.7975101094798669,1.9654460582994384,9.398510429413065e-08,1.5196263142845287e-06,57.76821154079328,563.0,COMPLETE,
44027.0,year,1.0,93.0,0.108877,2022-11-06 05:02:03.222917,2022-11-06 05:03:03.293508,0 days 00:01:00.070591,38.0,0.0591654435350508,0.5360174155630227,0.7918015016929859,5.592954138757494,4.5015398200902223e-08,2.4365406571962388e-06,53.95673572255621,,PRUNED,
44027.0,year,1.0,94.0,0.0093453657431599,2022-11-06 05:03:03.294492,2022-11-06 05:28:21.060834,0 days 00:25:17.766342,43.0,0.0616746089505859,0.5851886278949331,0.654849244602659,2.7813344403219857,2.692562477422668e-07,6.500755932778666e-07,81.34578241731231,561.0,COMPLETE,
44027.0,year,1.0,95.0,0.0093526267670347,2022-11-06 05:28:21.064742,2022-11-06 05:55:13.630198,0 days 00:26:52.565456,44.0,0.0772138858597782,0.5534753586312187,0.6822325539027212,1.344485252966965,4.21465971378493e-07,7.83951912044563e-06,95.89818356613162,562.0,COMPLETE,
44027.0,year,1.0,96.0,0.0095174899688601,2022-11-06 05:55:13.634321,2022-11-06 06:08:58.492112,0 days 00:13:44.857791,40.0,0.0877289235023378,0.5878590328533372,0.6108045422343404,1.9360279867688872,8.554847054213685e-08,1.1257310482453997e-07,74.97449333221063,304.0,COMPLETE,
44027.0,year,1.0,97.0,0.0093417910058014,2022-11-06 06:08:58.496167,2022-11-06 06:38:32.907391,0 days 00:29:34.411224,36.0,0.0646624833203307,0.5335697670586379,0.6660229493248198,1.0348351930752948,3.185741599632428e-08,1.1198758384239312e-05,44.73607782739916,588.0,COMPLETE,
44027.0,year,1.0,98.0,0.361408,2022-11-06 06:38:32.911187,2022-11-06 06:38:34.558468,0 days 00:00:01.647281,45.0,0.0521158675613852,0.5667128746881512,0.6913136378647327,3.572945528639599,1.418392583021487e-08,2.228195573243016e-07,53.20243054644762,,PRUNED,
44027.0,year,1.0,99.0,0.359559,2022-11-06 06:38:34.559080,2022-11-06 06:38:36.474817,0 days 00:00:01.915737,43.0,0.0575037628009014,0.5857203416472688,0.7711873070100393,2.682180458116888,5.7159931541545815e-08,5.98067585291836e-06,64.74071748781856,,PRUNED,
44027.0,year,2.0,0.0,0.0097584771988524,2022-11-06 10:27:31.182902,2022-11-06 10:51:19.291557,0 days 00:23:48.108655,46.0,0.05518,0.59548,0.630578,1.465652,2.7e-08,2.57e-05,63.056,469.0,COMPLETE,"{'max_depth': 46, 'learning_rate': 0.05518, 'colsample_bytree': 0.59548, 'subsample': 0.630578, 'reg_alpha': 1.465652, 'reg_lambda': 2.7e-08, 'gamma': 2.57e-05, 'min_child_weight': 63.056}"
44027.0,year,2.0,1.0,0.0105495099799761,2022-11-06 10:51:19.294859,2022-11-06 11:10:05.037755,0 days 00:18:45.742896,43.0,0.098121763994104,0.4591940811461271,0.57834699216537,0.3085945926266198,0.0490684501337683,0.0122656713202773,4.213479541645707,304.0,COMPLETE,
44027.0,year,2.0,2.0,0.0101559550903074,2022-11-06 11:10:05.041400,2022-11-06 11:51:58.217048,0 days 00:41:53.175648,33.0,0.0139194503350916,0.5368359944670686,0.6110715352110662,9.119334235644676,1.0941954484818906e-06,0.0259731691375817,17.64573157878807,1000.0,COMPLETE,
44027.0,year,2.0,3.0,0.0122073300291845,2022-11-06 11:51:58.219934,2022-11-06 11:56:05.701240,0 days 00:04:07.481306,45.0,0.0467625459100122,0.3264120551764375,0.765448335255246,0.6568914912554941,2.725209079062929e-06,9.091603262522158,43.30002004178292,150.0,COMPLETE,
44027.0,year,2.0,4.0,0.0113417045191456,2022-11-06 11:56:05.704030,2022-11-06 12:10:02.628387,0 days 00:13:56.924357,11.0,0.003199929247529,0.2940352841963436,0.6948135718697056,0.2549884985512229,0.2573321897850563,0.0053349203234226,32.20420362780111,1000.0,COMPLETE,
44027.0,year,2.0,5.0,0.373075,2022-11-06 12:10:02.631772,2022-11-06 12:10:03.796131,0 days 00:00:01.164359,41.0,0.044329592917668,0.2125664968381946,0.6652983610056574,7.925925759371986,0.0352324986949586,0.0167388032816204,5.826824650545,,PRUNED,
44027.0,year,2.0,6.0,0.386782,2022-11-06 12:10:03.797013,2022-11-06 12:10:05.304031,0 days 00:00:01.507018,25.0,0.0051387824091119,0.5603071544904826,0.4418662607833683,5.58177644877786,2.1004259150200365e-07,9.498093714970281e-08,9.58117983414273,,PRUNED,
44027.0,year,2.0,7.0,0.0117630619739774,2022-11-06 12:10:05.304894,2022-11-06 12:13:04.100792,0 days 00:02:58.795898,37.0,0.0739899129325006,0.2477206991270915,0.7027154394842876,1.2927251912398283,0.1745323170132469,3.777062151939549,14.511413785894026,115.0,COMPLETE,
44027.0,year,2.0,8.0,0.381894,2022-11-06 12:13:04.103695,2022-11-06 12:13:06.126622,0 days 00:00:02.022927,12.0,0.0189360811148369,0.4977021136445177,0.4505368183759073,0.0734866778737155,1.4385813724052166e-07,7.191482051377368e-05,97.93609637208688,,PRUNED,
44027.0,year,2.0,9.0,0.387985,2022-11-06 12:13:06.127223,2022-11-06 12:13:08.032916,0 days 00:00:01.905693,44.0,0.0017083526019853,0.2785426068575903,0.7287853481387295,0.1123870726462989,3.318287733713395,6.851435267444207e-06,32.24087835108848,,PRUNED,
44027.0,year,2.0,10.0,0.37964,2022-11-06 12:13:08.033514,2022-11-06 12:13:10.198470,0 days 00:00:02.164956,24.0,0.0253201815085628,0.3730652017752009,0.5073998476595718,0.0199846279641713,0.0001205701499664,1.3148534039390732e-08,96.44768851223272,,PRUNED,
44027.0,year,2.0,11.0,0.385275,2022-11-06 12:13:10.199075,2022-11-06 12:13:12.099549,0 days 00:00:01.900474,35.0,0.0094075094692253,0.5968347063543136,0.5957415650599306,2.285829712088275,1.6952374860918847e-08,5.7982739204282085e-06,15.217362047738312,,PRUNED,
44027.0,year,2.0,12.0,0.383768,2022-11-06 12:13:12.100140,2022-11-06 12:13:14.030502,0 days 00:00:01.930362,30.0,0.0137061505546792,0.4137400027916444,0.6222098909666481,3.0417428513411697,1.7564157008998437e-05,0.2490917612057146,2.607750356001051,,PRUNED,
44027.0,year,2.0,13.0,0.385879,2022-11-06 12:13:14.031095,2022-11-06 12:13:15.303719,0 days 00:00:01.272624,49.0,0.0077282654721979,0.5242005800090596,0.5357163119902459,8.946657393954418,1.119901747654096e-08,0.0006471234434571,53.91756966645919,,PRUNED,
44027.0,year,2.0,14.0,0.377793,2022-11-06 12:13:15.304307,2022-11-06 12:13:17.029553,0 days 00:00:01.725246,19.0,0.0306905770926096,0.4365354254669505,0.5075026615186333,1.0233803747801886,1.2093162371535992e-06,0.0001108563653544,26.248852107452876,,PRUNED,
44027.0,year,2.0,15.0,0.387287,2022-11-06 12:13:17.030179,2022-11-06 12:13:18.375366,0 days 00:00:01.345187,4.0,0.0036963920829247,0.5835507641909079,0.6359005309085776,3.0364030907785646,0.0014183346675348,1.6652327948814603e-06,19.475564848840172,,PRUNED,
44027.0,year,2.0,16.0,0.382954,2022-11-06 12:13:18.375947,2022-11-06 12:13:20.669319,0 days 00:00:02.293372,32.0,0.0159935675120106,0.387688824622411,0.5507238954184421,0.5102930811185348,1.3913107998805854e-05,0.1656337224225989,8.97973533733173,,PRUNED,
44027.0,year,2.0,17.0,0.388222,2022-11-06 12:13:20.670057,2022-11-06 12:13:22.182674,0 days 00:00:01.512617,37.0,0.0010336690928538,0.4905297136402136,0.4029552927134253,1.7595214870120284,1.987266069569665e-07,0.001267001070916,58.26386359369644,,PRUNED,
44027.0,year,2.0,18.0,0.0101689691768021,2022-11-06 12:13:22.183261,2022-11-06 12:57:01.854286,0 days 00:43:39.671025,49.0,0.0515349438803787,0.5259159618615269,0.6427900521453719,4.43754116971097,0.0003308668800609,0.1633468588960396,8.350296240775727,704.0,COMPLETE,
44027.0,year,2.0,19.0,0.378351,2022-11-06 12:57:01.857701,2022-11-06 12:57:04.402461,0 days 00:00:02.544760,20.0,0.0289880955631313,0.3549721374032684,0.7805109163879294,0.0199492127493436,2.112246958148333e-06,3.3459628532617465e-05,22.621040572937176,,PRUNED,
44027.0,year,2.0,20.0,0.38581,2022-11-06 12:57:04.403078,2022-11-06 12:57:06.759057,0 days 00:00:02.355979,29.0,0.0078862799651375,0.4600787369383552,0.5810647735245441,0.9154505570235936,5.2890776319750836e-08,7.528102677725028e-07,2.536844333308326,,PRUNED,
44027.0,year,2.0,21.0,0.103533,2022-11-06 12:57:06.759667,2022-11-06 13:05:26.823383,0 days 00:08:20.063716,50.0,0.0573144338317323,0.5216374634610178,0.6389958810210983,4.5473501115358825,0.0023481202447973,0.3511890733634641,9.055157637111996,,PRUNED,
44027.0,year,2.0,22.0,0.0100012426890857,2022-11-06 13:05:26.824545,2022-11-06 13:38:55.282163,0 days 00:33:28.457618,48.0,0.099570849813869,0.5371658751234819,0.6536905170629516,4.427857702025577,4.38634659704852e-05,0.0568672255344137,4.877052035588985,500.0,COMPLETE,
44027.0,year,2.0,23.0,0.0100195741519374,2022-11-06 13:38:55.285246,2022-11-06 14:11:47.860269,0 days 00:32:52.575023,40.0,0.0914864132933007,0.5780680296051912,0.6043549662061698,9.55641149850686,2.218407583508831e-05,0.0422182136782944,5.149011654153406,586.0,COMPLETE,
44027.0,year,2.0,24.0,0.106413,2022-11-06 14:11:47.863086,2022-11-06 14:15:58.940693,0 days 00:04:11.077607,40.0,0.0916471162806606,0.5724855288837313,0.6797827929433299,1.9174825541682448,4.639388648907901e-05,1.9190786071944967,4.2941399378128935,,PRUNED,
44027.0,year,2.0,25.0,0.009850005029197,2022-11-06 14:15:58.941844,2022-11-06 15:09:47.901851,0 days 00:53:48.960007,46.0,0.0663478268556986,0.5997946142660927,0.7222489567478128,4.614806345473591,0.0010927359066382,0.0009393159725139,4.119142180922621,729.0,COMPLETE,
44027.0,year,2.0,26.0,0.376305,2022-11-06 15:09:47.905118,2022-11-06 15:09:49.937533,0 days 00:00:02.032415,46.0,0.0349885557498541,0.482651614839565,0.7527722003108813,3.508191408073151,0.0040643963385786,0.0031279836164379,2.086487607382662,,PRUNED,
44027.0,year,2.0,27.0,0.009954236561356,2022-11-06 15:09:49.938127,2022-11-06 15:47:34.617413,0 days 00:37:44.679286,47.0,0.064552602127666,0.4320672618730434,0.7273324940145571,1.6802350321449036,0.0003892216481417,0.0001909174923971,3.426856669710823,613.0,COMPLETE,
44027.0,year,2.0,28.0,0.366205,2022-11-06 15:47:34.620378,2022-11-06 15:47:38.032291,0 days 00:00:03.411913,42.0,0.0642055257609758,0.430959765778761,0.7295895062064998,0.2035603244481959,0.0004309843148728,0.0002442549384786,3.2191783656298125,,PRUNED,
44027.0,year,2.0,29.0,0.376062,2022-11-06 15:47:38.032894,2022-11-06 15:47:40.405951,0 days 00:00:02.373057,45.0,0.0356518923938407,0.3258200889096968,0.7905985771138596,0.4575641714263763,0.0226113017845141,2.056764532265069e-05,6.421238662460526,,PRUNED,
44027.0,year,2.0,30.0,0.381061,2022-11-06 15:47:40.406571,2022-11-06 15:47:42.538210,0 days 00:00:02.131639,38.0,0.0213987119134868,0.4590422785975238,0.7283835617359788,1.4588620215134798,0.0060850371859047,0.0003109119049332,3.232005341569437,,PRUNED,
44027.0,year,2.0,31.0,0.0099365298784617,2022-11-06 15:47:42.539044,2022-11-06 16:37:40.779655,0 days 00:49:58.240611,47.0,0.0770466024351253,0.5968909700348352,0.6589482962359267,5.681757156829261,0.0001235410266456,0.0013325928927987,3.9611787312154982,709.0,COMPLETE,
44027.0,year,2.0,32.0,0.0099069995993864,2022-11-06 16:37:40.783436,2022-11-06 17:23:48.870449,0 days 00:46:08.087013,46.0,0.06956947767925,0.5940323602654033,0.6884027505970457,2.212044088208452,0.0010120939315531,0.0012011721543315,3.2068744905008764,585.0,COMPLETE,
44027.0,year,2.0,33.0,0.373529,2022-11-06 17:23:48.873965,2022-11-06 17:23:50.581754,0 days 00:00:01.707789,43.0,0.042961960228148,0.5917903016258362,0.6823938366648388,6.168521538029159,0.0124974026542782,0.0024184033216233,11.557709793543063,,PRUNED,
44027.0,year,2.0,34.0,0.0098697742911384,2022-11-06 17:23:50.582639,2022-11-06 18:08:11.942287,0 days 00:44:21.359648,46.0,0.0760641484205124,0.5496555975405821,0.6914516586581917,2.581332546126324,3.590626847556726,0.010174469184056,6.496065991209502,643.0,COMPLETE,
44027.0,year,2.0,35.0,0.373268,2022-11-06 18:08:11.946008,2022-11-06 18:08:14.100300,0 days 00:00:02.154292,43.0,0.0435995017501117,0.5410337084468346,0.6897550596015791,0.8698204251831492,2.1245161074733816,0.009636578710057,7.13659440986471,,PRUNED,
44027.0,year,2.0,36.0,0.369068,2022-11-06 18:08:14.101152,2022-11-06 18:08:15.958142,0 days 00:00:01.856990,34.0,0.0556912671133002,0.5031402152852497,0.7531567963544443,2.183381643540032,9.219740449786109,0.0154792230300013,11.196781210820593,,PRUNED,
44027.0,year,2.0,37.0,0.101327,2022-11-06 18:08:15.958974,2022-11-06 18:18:56.097531,0 days 00:10:40.138557,50.0,0.079523971994184,0.5469168784848992,0.618799608036097,0.6394728862802751,0.1824933642657406,0.0039248801946048,5.43263890419237,,PRUNED,
44027.0,year,2.0,38.0,0.372122,2022-11-06 18:18:56.098801,2022-11-06 18:18:58.453432,0 days 00:00:02.354631,39.0,0.0469004681236656,0.5511701248879468,0.6991759652254207,2.614184525854639,0.8203411980673853,0.0008044124266183,2.241684546416979,,PRUNED,
44027.0,year,2.0,39.0,0.365412,2022-11-06 18:18:58.454023,2022-11-06 18:19:00.478044,0 days 00:00:02.024021,46.0,0.0662496478112881,0.2207016549759559,0.5702413813609039,0.2804724379310738,0.0781147331287417,1.8073719070418963e-05,7.012720892598879,,PRUNED,
44027.0,year,2.0,40.0,0.380612,2022-11-06 18:19:00.478711,2022-11-06 18:19:02.521935,0 days 00:00:02.043224,36.0,0.0226446306343046,0.4687798874008842,0.6671932049134975,1.0912833069503012,0.0011889696436042,5.376253457052982e-05,71.67271488492133,,PRUNED,
44027.0,year,2.0,41.0,0.101902,2022-11-06 18:19:02.522593,2022-11-06 18:27:04.793714,0 days 00:08:02.271121,45.0,0.0780023421112488,0.5979988300507961,0.7110749018242325,7.336944425014117,4.23221678900339e-06,0.0007624423892676,4.06566966198646,,PRUNED,
44027.0,year,2.0,42.0,0.375413,2022-11-06 18:27:04.795059,2022-11-06 18:27:06.685663,0 days 00:00:01.890604,42.0,0.0375712921400392,0.5614061249983642,0.6629078812960445,6.200400106188726,0.4512150889166736,0.0059425175848095,3.941801038466331,,PRUNED,
44027.0,year,2.0,43.0,0.0099271354977117,2022-11-06 18:27:06.686310,2022-11-06 19:04:55.401862,0 days 00:37:48.715552,47.0,0.0808401155095701,0.5127136864441408,0.7649038754167482,3.99928586975694,0.0562333088418233,0.0019862212933556,2.8924466488957674,527.0,COMPLETE,
44027.0,year,2.0,44.0,0.369864,2022-11-06 19:04:55.404731,2022-11-06 19:04:57.423616,0 days 00:00:02.018885,44.0,0.0534105743997977,0.5093020508952507,0.7676465099891829,4.048218846601922,0.0419900568533836,6.425715340884494e-06,2.6691220885867954,,PRUNED,
44027.0,year,2.0,45.0,0.101351,2022-11-06 19:04:57.424243,2022-11-06 19:11:01.464165,0 days 00:06:04.039922,41.0,0.095581124126679,0.2944485517241068,0.7437871575758501,2.662223114364778,0.0824649568586698,0.020822244182251,3.0977694975589447,,PRUNED,
44027.0,year,2.0,46.0,0.010015764145955,2022-11-06 19:11:01.465290,2022-11-06 19:41:47.908627,0 days 00:30:46.443337,48.0,0.0703128989730239,0.5618852181169864,0.798348206017539,0.0336627929669201,0.0111345078561403,0.0001206093228389,30.882569233143865,354.0,COMPLETE,
44027.0,year,2.0,47.0,0.374204,2022-11-06 19:41:47.912262,2022-11-06 19:41:51.124865,0 days 00:00:03.212603,44.0,0.0408868605613734,0.505805577700053,0.713729202014211,0.0107193473603539,1.1132830136669878,8.923981528536584e-07,43.53807639093903,,PRUNED,
44027.0,year,2.0,48.0,0.378465,2022-11-06 19:41:51.125841,2022-11-06 19:41:53.153524,0 days 00:00:02.027683,11.0,0.0288096454361148,0.5632155662795251,0.7699553319916876,1.2821200954378824,5.017103787457619,0.054034676344305,2.8181049412528165,,PRUNED,
44027.0,year,2.0,49.0,0.384332,2022-11-06 19:41:53.154364,2022-11-06 19:41:56.257641,0 days 00:00:03.103277,50.0,0.0121735997132322,0.4049275314342526,0.5957214806047298,0.1417934930538002,0.0001063682621579,0.0004031796219734,4.592752928037798,,PRUNED,
44027.0,year,2.0,50.0,0.368106,2022-11-06 19:41:56.258512,2022-11-06 19:41:58.104792,0 days 00:00:01.846280,47.0,0.0583940729549767,0.4790506559510309,0.7030147183672141,3.2771370892629577,0.001021027616278,0.0022677002359466,5.967753429181728,,PRUNED,
44027.0,year,2.0,51.0,0.101643,2022-11-06 19:41:58.106112,2022-11-06 19:50:50.533993,0 days 00:08:52.427881,47.0,0.0801992817109474,0.5967102767022472,0.6766514959422982,5.659565970472436,6.848657616664947e-07,0.0016705703513256,3.8455337905951934,,PRUNED,
44027.0,year,2.0,52.0,0.100132,2022-11-06 19:50:50.535433,2022-11-06 20:17:33.383524,0 days 00:26:42.848091,46.0,0.0753491658172351,0.5997743379816214,0.6278867891152612,2.322670960038338,4.203363014199286e-08,0.008203100079658,2.251844505568541,,PRUNED,
44027.0,year,2.0,53.0,0.103883,2022-11-06 20:17:33.385085,2022-11-06 20:20:53.077058,0 days 00:03:19.691973,42.0,0.0828401027971065,0.5222503512897744,0.6495301900465444,7.992249212599415,0.0001322823224067,0.0005332550745885,3.59952661186442,,PRUNED,
44027.0,year,2.0,54.0,0.371223,2022-11-06 20:20:53.078527,2022-11-06 20:20:55.131289,0 days 00:00:02.052762,48.0,0.0495156903895538,0.5426369146028762,0.7165369992959524,4.585391152376008,0.2933552031025591,0.0012267716515731,2.892229960126285,,PRUNED,
44027.0,year,2.0,55.0,0.386964,2022-11-06 20:20:55.132126,2022-11-06 20:20:56.988520,0 days 00:00:01.856394,17.0,0.004621328465934,0.5747841271969301,0.7473100047523916,3.5760693993430697,6.7180690960120345e-06,9.095416785469647e-05,16.829946795015328,,PRUNED,
44027.0,year,2.0,56.0,0.365668,2022-11-06 20:20:56.989450,2022-11-06 20:20:58.937087,0 days 00:00:01.947637,44.0,0.0654317866737362,0.5180267875481843,0.668568093519196,5.392765060053349,6.112374064290845e-07,0.0050072931779131,4.737286094923815,,PRUNED,
44027.0,year,2.0,57.0,0.387942,2022-11-06 20:20:58.937939,2022-11-06 20:21:00.845438,0 days 00:00:01.907499,6.0,0.0018316815693151,0.5703175773715728,0.6911580299263073,1.775204765677843,0.0006996843223984,2.650652162502061e-06,2.4713285965233767,,PRUNED,
44027.0,year,2.0,58.0,0.368839,2022-11-06 20:21:00.846257,2022-11-06 20:21:02.357589,0 days 00:00:01.511332,24.0,0.0563923180276717,0.5357638051482755,0.653924166083965,7.291190989164592,0.000163302906296,3.6470013503961975e-05,77.61158106890423,,PRUNED,
44027.0,year,2.0,59.0,0.108782,2022-11-06 20:21:02.358454,2022-11-06 20:21:59.179640,0 days 00:00:56.821186,40.0,0.0886399403261757,0.2580802781662559,0.5248861758221396,0.7080690607168565,0.0168695330706352,0.6060121006616208,8.032303182488558,,PRUNED,
44027.0,year,3.0,0.0,0.009280393914115823,2022-11-06 20:57:14.432442,2022-11-06 21:26:54.830370,0 days 00:29:40.397928,46.0,0.05518,0.59548,0.630578,1.465652,2.7e-08,2.57e-05,63.056,577.0,COMPLETE,"{'max_depth': 46, 'learning_rate': 0.05518, 'colsample_bytree': 0.59548, 'subsample': 0.630578, 'reg_alpha': 1.465652, 'reg_lambda': 2.7e-08, 'gamma': 2.57e-05, 'min_child_weight': 63.056}"
44027.0,year,3.0,1.0,0.00950755070577142,2022-11-06 21:26:54.834028,2022-11-06 22:00:35.372584,0 days 00:33:40.538556,45.0,0.00678709492856055,0.4375385750400187,0.5203328540007253,0.019045106375930557,7.879049224742902e-06,0.004509692351766477,63.031327300554594,1000.0,COMPLETE,
44027.0,year,3.0,2.0,0.009747407049103861,2022-11-06 22:00:35.375661,2022-11-06 22:04:29.032929,0 days 00:03:53.657268,9.0,0.06146122888347428,0.33657650465958416,0.5972518385118832,0.010464087711057746,4.086551553625433e-06,0.00012158246938578923,8.929860550473823,333.0,COMPLETE,
44027.0,year,3.0,3.0,0.011442725000271336,2022-11-06 22:04:29.036340,2022-11-06 22:26:10.307977,0 days 00:21:41.271637,25.0,0.003091117811720229,0.29002372319838693,0.5631533348682348,3.233092722358253,0.0028256447838410415,0.0024446908594078806,2.6676234468514366,1000.0,COMPLETE,
44027.0,year,3.0,4.0,0.009498312678174413,2022-11-06 22:26:10.311562,2022-11-06 22:48:11.564050,0 days 00:22:01.252488,50.0,0.06158645856758104,0.33597581455432507,0.7663500674611388,0.02349488162872342,0.058673748388584364,2.896385071727547e-07,76.09129431022443,460.0,COMPLETE,
44027.0,year,3.0,5.0,0.378542,2022-11-06 22:48:11.567652,2022-11-06 22:48:13.055898,0 days 00:00:01.488246,25.0,0.0010420474148361658,0.35988497550864496,0.45570737787915305,3.384957895697727,0.3030621450865134,0.0004062673842391781,2.7583178424890242,,PRUNED,
44027.0,year,3.0,6.0,0.009723316814525262,2022-11-06 22:48:13.056830,2022-11-06 23:00:59.290768,0 days 00:12:46.233938,23.0,0.08562609309729323,0.45570208283868413,0.4913314853264787,1.5058138441625692,1.1257383559157348e-05,0.0005117092351681778,3.094683462794353,359.0,COMPLETE,
44027.0,year,3.0,7.0,0.376195,2022-11-06 23:00:59.294310,2022-11-06 23:01:03.455755,0 days 00:00:04.161445,43.0,0.007920482329777736,0.5807754175271569,0.6783575350912219,0.014435420734626413,1.2175277563632353e-06,7.987218673467695,9.971814148402045,,PRUNED,
44027.0,year,3.0,8.0,0.365954,2022-11-06 23:01:03.456456,2022-11-06 23:01:05.123235,0 days 00:00:01.666779,14.0,0.038003122606795316,0.21240626764134765,0.6928336712251179,0.013550200696931797,1.2363491085754992,0.00025848366789801456,2.1138368004103554,,PRUNED,
